gene,mean,max,min,nonzero_fraction
243,0.6138064,2.6390574,0.0,0.6084867659767691
244,0.273691,1.9459102,0.0,0.33998330184119174
245,0.8147905,2.8903718,0.0,0.7556209810900675
246,1.9821659,4.0943446,0.0,0.9883698788651111
247,1.7543237,3.9318256,0.0,0.9809582399554716
248,0.11271529,1.609438,0.0,0.15264167801848516
249,3.0976515,4.94876,0.0,0.9999560574768204
250,0.25947157,2.1972246,0.0,0.32428117355831904
251,2.0762923,4.394449,0.0,0.996601778207438
252,0.7426387,2.944439,0.0,0.7147690820406908
253,0.00027412784,0.6931472,0.0,0.0003954827086171288
254,9.137591e-05,0.6931472,0.0,0.00013182756953904293
255,0.018434592,1.609438,0.0,0.025442720921035285
256,0.17111243,2.1972246,0.0,0.22264211744371695
257,0.20970836,1.7917595,0.0,0.26859134918193667
258,0.0002453944,1.0986123,0.0,0.0003368926777108875
259,0.00019290474,0.6931472,0.0,0.0002783026468046462
260,0.000111681664,0.6931472,0.0,0.00016112258499216358
261,0.39273965,2.1972246,0.0,0.4607227080312285
262,0.0013581942,1.0986123,0.0,0.0018309384658200408
263,0.009516202,1.0986123,0.0,0.013548944647068302
264,3.6734676,5.278115,0.0,0.997802873841016
265,1.9547049,3.8066626,0.0,0.9884431164037439
266,0.569807,3.295837,0.0,0.5422507360372633
267,1.0232413,3.2580965,0.0,0.8486473026614522
268,0.1963717,2.1972246,0.0,0.23736286270891008
269,0.0058516962,1.3862944,0.0,0.008290489373233144
270,0.9301836,2.8332133,0.0,0.8164227856630194
271,0.31510597,2.1972246,0.0,0.3733649719500227
272,1.9302529,4.204693,0.0,0.9793909566287297
273,1.312434,3.583519,0.0,0.9257810783495188
274,2.0146565,3.6888795,0.0,0.9928959587526183
275,0.90175223,2.944439,0.0,0.7832168856469072
276,0.9948379,3.1780539,0.0,0.819000747022894
277,0.6108783,2.7725887,0.0,0.6278214761758287
278,0.0002233634,0.6931472,0.0,0.00032224516998432715
279,2.444008,4.2195077,0.0,0.9983741266423518
280,0.84460014,2.7080503,0.0,0.7715721170042917
281,0.020764502,1.3862944,0.0,0.02838686997407391
282,0.0056518908,1.0986123,0.0,0.0080854242650613
283,0.055381976,1.3862944,0.0,0.07735348830396509
284,0.017967978,1.609438,0.0,0.02475428805788695
285,0.5864335,2.5649493,0.0,0.5979552079213721
286,0.31043956,2.0794415,0.0,0.3715926235151089
287,0.8345631,3.0910425,0.0,0.7598980533462232
288,0.012501113,1.609438,0.0,0.017401239179153666
289,2.867971,4.691348,0.0,0.9998974674459141
290,3.9009585,5.6801724,0.6931472,1.0
291,0.014076584,1.3862944,0.0,0.01974484041540332
292,1.6028036,3.295837,0.0,0.9711444097786761
293,1.6133833,4.3694477,0.0,0.9661935521670988
294,0.0013698738,1.0986123,0.0,0.001933471019905963
295,2.4122338,4.0775375,0.0,0.9990772070132267
296,0.008901064,1.3862944,0.0,0.012640799168021561
297,1.1734333,3.0445225,0.0,0.8953874998169061
298,1.0089197,2.9957323,0.0,0.8340583849657981
299,0.32461414,2.0794415,0.0,0.389213575310161
300,2.854025,4.6821313,0.0,0.9999560574768204
301,0.81204885,2.7725887,0.0,0.7499670431076152
302,1.3839319,3.1780539,0.0,0.9378066821930249
303,0.49686745,2.3978953,0.0,0.5440670269953567
304,2.3389287,4.158883,0.0,0.9966164257151645
305,0.39906663,2.3025851,0.0,0.45546425275739333
306,0.013004723,1.3862944,0.0,0.018558392289551934
307,0.007912573,1.3862944,0.0,0.01082450820992808
308,0.0009469043,1.0986123,0.0,0.0012889806799373086
309,0.31965038,2.3025851,0.0,0.3868113840430051
310,0.010619459,1.3862944,0.0,0.015160170496989938
311,0.0009815767,1.3862944,0.0,0.0013329232031169896
312,0.00021493573,1.0986123,0.0,0.0002929501545312065
313,1.2838722,3.218876,0.0,0.9192922324266526
314,0.37672028,2.4849067,0.0,0.44231079081894215
315,0.040485907,1.609438,0.0,0.05568982437638236
316,1.670985,3.6635616,0.0,0.9747184016639568
317,2.235554,4.1108737,0.0,0.996967965900602
318,0.42704538,2.1972246,0.0,0.4813463989102254
319,0.20630619,2.0794415,0.0,0.25745924330975084
320,0.22726682,1.9459102,0.0,0.28688608633241053
321,0.0010306156,1.0986123,0.0,0.001435455757202912
322,4.632915,6.4361506,2.1972246,1.0
323,1.4978213,3.2580965,0.0,0.957156039899811
324,1.5612696,3.7841897,0.0,0.9613159320941542
325,0.6870904,2.5649493,0.0,0.679146343249696
326,0.7772863,2.6390574,0.0,0.7361983858446486
327,0.13705416,2.4849067,0.0,0.17799651389316107
328,0.66582805,2.4849067,0.0,0.6766709144439074
329,0.9049977,2.7080503,0.0,0.7972931405721316
330,3.4676366,5.056246,1.0986123,1.0
331,0.00015823227,1.0986123,0.0,0.0002197126158984049
332,0.5964567,2.5649493,0.0,0.6235004613964934
333,0.15198499,1.7917595,0.0,0.20033396317616559
334,0.77415276,2.9957323,0.0,0.7294898273058839
335,1.2415267,3.1354942,0.0,0.9117194709320209
336,1.1986625,3.2580965,0.0,0.8991665568103587
337,0.75117755,2.5649493,0.0,0.7278493064405092
338,0.25975358,2.6390574,0.0,0.31897877576130423
339,0.31179094,2.1972246,0.0,0.3738483397049992
340,0.034294646,2.4849067,0.0,0.045480511490969815
341,0.03770626,1.3862944,0.0,0.053009330462421816
342,0.35765067,2.3978953,0.0,0.4237963410525699
343,0.8276616,2.9957323,0.0,0.7628275548915352
344,1.1110948,2.9957323,0.0,0.8715120622226128
345,0.016501572,1.3862944,0.0,0.023084472177059074
346,0.41454184,2.5649493,0.0,0.45628451319008073
347,0.7171342,2.5649493,0.0,0.6990083637269119
348,0.39685744,2.3978953,0.0,0.4576174363931977
349,0.84184897,2.8332133,0.0,0.7736960056246429
350,0.67128026,3.1780539,0.0,0.6591524952029412
351,1.3459204,3.4011974,0.0,0.9362833413894626
352,1.4476143,3.295837,0.0,0.9497883435133512
353,0.63408476,2.5649493,0.0,0.6553148481785824
354,1.6336116,3.5263605,0.0,0.9726238080590588
355,0.08363841,2.0794415,0.0,0.11038361822735862
356,2.5157006,4.189655,0.0,0.9993701571677579
357,2.108579,3.7841897,0.0,0.994770839741618
358,1.1830988,3.6888795,0.0,0.8617128795535439
359,0.99338645,3.1780539,0.0,0.8227358614931669
360,1.6127049,3.7612002,0.0,0.9683320882951766
361,2.3268082,4.060443,0.0,0.9977003412869301
362,1.3797485,3.0445225,0.0,0.9407947737692431
363,1.5491083,3.465736,0.0,0.9620483074804822
364,0.34618288,2.6390574,0.0,0.4036267229130963
365,1.1956866,3.1354942,0.0,0.8799050841499318
366,3.1374662,5.056246,0.0,0.9999853524922735
367,0.22694902,2.0794415,0.0,0.28770634676509793
368,1.3655674,3.7612002,0.0,0.9377920346852983
369,0.10118548,1.609438,0.0,0.13484495613071437
370,1.8574964,3.871201,0.0,0.9898346296377671
371,0.77482176,2.7080503,0.0,0.7346311025179065
372,1.1683608,3.0445225,0.0,0.8913740826998287
373,0.017828537,1.609438,0.0,0.02424162528745734
374,0.038357157,1.7917595,0.0,0.052394135137906285
375,1.6644368,3.6109178,0.0,0.975348244496199
376,2.5693243,4.644391,0.0,0.9996191647991094
377,1.767654,3.6109178,0.0,0.9808410598936591
378,2.9758701,4.543295,0.0,0.9999414099690938
379,1.3765035,3.1354942,0.0,0.9453940911953831
380,0.8557051,4.644391,0.0,0.7508898360943885
381,1.2155267,3.0445225,0.0,0.9090682720335135
382,0.46657526,2.6390574,0.0,0.5046066411800032
383,0.00814627,2.8903718,0.0,0.011586178611709217
384,1.6590376,3.4011974,0.0,0.9704559769155279
385,0.4613472,2.6390574,0.0,0.5028782352682691
386,0.8902066,3.0910425,0.0,0.7895006664616016
387,0.08136801,1.609438,0.0,0.10862591730017138
388,2.8137312,4.624973,0.0,0.9992969196291251
389,1.1415632,3.0445225,0.0,0.8890011864481259
390,2.4174442,4.477337,0.0,0.9992969196291251
391,2.1374354,4.0775375,0.0,0.9949759048497898
392,0.62738395,2.4849067,0.0,0.6493533125338724
393,0.30578125,2.3025851,0.0,0.37209063877781196
394,0.0021137197,1.3862944,0.0,0.0029148540375855047
395,0.3818413,2.3978953,0.0,0.4477596636932226
396,0.35008398,2.0794415,0.0,0.41868436085600036
397,0.14059979,1.7917595,0.0,0.1872537387763472
398,1.4837214,3.713572,0.0,0.9497736960056247
399,2.1635985,3.988984,0.0,0.9970558509469614
400,4.0381684,5.8289456,1.0986123,1.0
401,0.0015796333,1.0986123,0.0,0.0022703636976168506
402,0.0064742723,1.0986123,0.0,0.009271872390912686
403,1.2287325,3.3322046,0.0,0.9122028386869974
404,0.5711784,2.6390574,0.0,0.5950989439146929
405,0.6106504,2.7725887,0.0,0.6305166175975158
406,0.36629963,2.0794415,0.0,0.4332439835362013
407,0.005849225,1.609438,0.0,0.008187956819147222
408,2.539813,4.317488,0.0,0.99953127975275
409,2.4150786,4.158883,0.0,0.9988574943973283
410,2.2446735,3.8918204,0.0,0.9976856937792035
411,0.07817769,1.609438,0.0,0.10389477230449239
412,0.06274154,1.3862944,0.0,0.08718196598848706
413,0.36681005,2.4849067,0.0,0.4160771044806726
414,0.91507936,3.9318256,0.0,0.7948470067817961
415,0.010536509,1.0986123,0.0,0.015072285450630576
416,0.08365654,1.7917595,0.0,0.11344494734220972
417,1.5514821,3.583519,0.0,0.9552811589108113
418,0.00027412784,0.6931472,0.0,0.0003954827086171288
419,0.35298985,2.5649493,0.0,0.4047838760234946
420,0.10825702,1.609438,0.0,0.1469437975128532
421,0.9422174,3.3672957,0.0,0.7665480218540816
422,0.001371599,1.0986123,0.0,0.0019188235121794027
423,0.6479198,2.8332133,0.0,0.6393051222334519
424,1.4839334,3.5263605,0.0,0.9558377642044206
425,0.10474148,2.0794415,0.0,0.1336878030203161
426,0.013359715,1.3862944,0.0,0.01882204742863002
427,0.06891347,1.7917595,0.0,0.09172269338372076
428,0.14284754,2.3978953,0.0,0.17779144878498923
429,0.5624921,2.6390574,0.0,0.5916860746144044
430,1.1221546,3.0445225,0.0,0.879202003779057
431,0.1978938,1.9459102,0.0,0.2571955881706728
432,1.4520202,3.6635616,0.0,0.9400623983829152
433,2.3784902,4.1271343,0.0,0.9957961652824772
434,2.314093,4.4188404,0.0,0.998300889103719
435,1.814679,3.713572,0.0,0.9870369556619941
436,0.92595696,2.8332133,0.0,0.8033718562786542
437,0.0063357814,1.0986123,0.0,0.008934979713201799
438,2.7726302,4.4886365,0.0,0.9997802873841016
439,0.8992786,2.944439,0.0,0.7846669889118366
440,1.7609521,3.713572,0.0,0.9807385273395731
441,0.3504848,2.3025851,0.0,0.42033952922910167
442,2.2811842,4.060443,0.0,0.9980811764878206
443,0.19147171,1.9459102,0.0,0.24966676919922076
444,0.09021966,2.0794415,0.0,0.12002167831143531
445,1.3104578,3.0910425,0.0,0.929706610420237
446,0.22068192,2.3978953,0.0,0.27222393109812365
447,1.4011736,3.4339871,0.0,0.9467563094139532
448,1.8465779,3.6635616,0.0,0.9803137496155029
449,1.6139578,3.7841897,0.0,0.9694306513746686
450,0.2807628,2.1972246,0.0,0.34392348141963647
451,0.32159886,2.4849067,0.0,0.37330638191911647
452,1.1714377,3.0910425,0.0,0.8885031711854228
453,1.3143886,3.4011974,0.0,0.9262351510890422
454,0.11399649,1.7917595,0.0,0.15248055543349298
455,0.00024960822,1.0986123,0.0,0.0003515401854374478
456,0.2772343,2.3025851,0.0,0.32794305048995914
457,0.50914603,2.4849067,0.0,0.5481829766665202
458,1.4774843,3.4339871,0.0,0.9573611050079829
459,1.1455479,2.9957323,0.0,0.8874192556136573
460,1.2577425,3.1354942,0.0,0.9054796326405062
461,2.5544498,4.2904596,0.0,0.9992090345827658
462,0.00417475,1.0986123,0.0,0.005902945613803811
463,1.3756018,3.295837,0.0,0.9338079125836739
464,1.421474,3.295837,0.0,0.9178274816539965
465,0.05165811,1.3862944,0.0,0.07071816730383325
466,0.3885587,2.3025851,0.0,0.42640359742789763
467,0.9817546,2.944439,0.0,0.8301328528950799
468,1.2592822,3.0445225,0.0,0.9164066734045202
469,0.6692248,2.7080503,0.0,0.673052980035447
470,1.3721702,3.218876,0.0,0.9405018236147119
471,2.85095,4.4308167,0.0,0.9998242299072813
472,1.2192763,3.2580965,0.0,0.9027112536801863
473,0.2532154,1.9459102,0.0,0.31965256111672596
474,0.27462614,2.3978953,0.0,0.3272546176268108
475,1.1144576,3.1780539,0.0,0.8768291075273542
476,2.2005599,3.871201,0.0,0.9960891154370084
477,0.0027481741,1.0986123,0.0,0.0038962370552650468
478,0.18480213,2.0794415,0.0,0.23150385961828596
479,3.563818,5.5093884,0.6931472,1.0
480,1.3667995,2.9957323,0.0,0.9370157167757907
481,2.5877156,4.6634393,0.0,0.9996777548300156
482,0.009708548,1.3862944,0.0,0.013666124708880784
483,2.4097,4.1431346,0.0,0.9985645442427971
484,0.23429717,2.3025851,0.0,0.28315097186213767
485,0.000111681664,0.6931472,0.0,0.00016112258499216358
486,0.021698693,1.3862944,0.0,0.03023245594762051
487,1.3909585,3.0910425,0.0,0.9439000454072739
488,0.010573303,1.7917595,0.0,0.01486722034245873
489,0.007476153,1.0986123,0.0,0.010648738117209356
490,1.1390045,3.0910425,0.0,0.890993247498938
491,0.6904581,2.6390574,0.0,0.6881985030247103
492,0.4239346,2.3978953,0.0,0.4819030042038347
493,0.04911802,1.609438,0.0,0.06916553148481785
494,3.023961,5.0106354,0.0,0.9999560574768204
495,1.1401167,2.8332133,0.0,0.8906856498366803
496,0.0010880822,1.0986123,0.0,0.0015526358190153945
497,1.3962754,3.6109178,0.0,0.9359757437272048
498,0.10255356,1.9459102,0.0,0.13550409397840957
499,0.5599147,2.3025851,0.0,0.5967101697646146
500,0.45324996,2.4849067,0.0,0.5073164301094168
501,0.32304344,2.0794415,0.0,0.38815895475384865
502,0.599096,2.4849067,0.0,0.6181687685840255
503,0.18881498,1.7917595,0.0,0.2438517086317763
504,1.0436318,3.0445225,0.0,0.8467724216724525
505,1.3552699,3.4011974,0.0,0.9339250926454864
506,0.29638454,2.1972246,0.0,0.3502804997729636
507,0.85227245,2.7080503,0.0,0.7659474740372926
508,2.7294347,4.4188404,0.0,0.9997363448609219
509,0.000111681664,0.6931472,0.0,0.00016112258499216358
510,0.5353733,2.4849067,0.0,0.5763794290401488
511,0.24038951,2.1972246,0.0,0.2976080619882527
512,0.0038075224,1.3862944,0.0,0.005360987827921079
513,0.02732785,1.609438,0.0,0.03748297227226787
514,1.01528785e-05,0.6931472,0.0,1.4647507726560326e-05
515,0.0006312036,1.0986123,0.0,0.0008934979713201798
