gene,mean,max,min,nonzero_fraction
UBR4,2.7924378,4.4143605,0.0,0.9997704447632711
EMC1,1.5397984,3.6117897,0.0,0.9630252100840336
MRTO4,0.78671885,2.7654977,0.0,0.7528755892600942
AKR7A2,0.94042546,2.656718,0.0,0.833687230989957
SLC66A1,0.5724447,2.6925724,0.0,0.621602787456446
CAPZB,2.2144597,3.8284056,0.0,0.9963353146136503
MICOS10,2.9193633,3.9356549,0.0,0.999901619184259
NBL1,0.49969298,3.0868514,0.0,0.5428489444558311
HTR6,0.022535363,1.7138526,0.0,0.03260504201680672
TMCO4,0.20002939,2.1001315,0.0,0.26801393728222994
RNF186,0.00036131585,1.3575405,0.0,0.0005246976839516295
OTUD3,0.9382351,2.761821,0.0,0.8286944045911048
PLA2G2E,0.00019096157,1.2959293,0.0,0.00026234884197581473
PLA2G2A,0.047419447,2.778939,0.0,0.06583316253330601
PLA2G5,0.0022205415,2.633578,0.0,0.0032875589260094283
PLA2G2D,9.100348e-05,0.8853811,0.0,0.00013937282229965157
PLA2G2F,6.904141e-05,0.8542545,0.0,0.00011477761836441894
PLA2G2C,0.0015078436,1.2791505,0.0,0.0021807747489239596
UBXN10,0.19021696,2.961866,0.0,0.2511990161918426
VWA5B1,0.04384102,1.9081582,0.0,0.064775568764091
CAMK2N1,0.51238006,3.15247,0.0,0.5589588030334085
MUL1,0.89628774,2.6720254,0.0,0.8079114572658331
FAM43B,0.04000737,1.9112405,0.0,0.058979299036687846
CDA,0.40129963,2.7325933,0.0,0.453043656486985
PINK1,1.0097793,2.9771116,0.0,0.8315310514449682
DDOST,2.312636,3.8659348,0.0,0.9980815740930519
KIF17,0.58721775,2.5455253,0.0,0.6063947530231605
SH2D5,0.26084724,2.1144242,0.0,0.33940561590489854
HP1BP3,0.7897481,2.7350476,0.0,0.7570731707317073
EIF4G3,1.973654,3.561941,0.0,0.9884156589465054
ECE1,1.743417,3.4008904,0.0,0.9810944865751179
NBPF3,0.10672325,1.9291975,0.0,0.15261324041811847
ALPL,3.0930953,4.201454,0.0,0.9999590079934413
RAP1GAP,0.24620934,2.1272736,0.0,0.3243451526952244
USP48,2.0724595,3.676612,0.0,0.9962369337979095
HSPG2,0.7235673,3.1784174,0.0,0.714392293502767
CELA3B,0.0002693285,1.089326,0.0,0.0004181184668989547
CELA3A,7.970403e-05,0.90376127,0.0,0.00013937282229965157
WNT4,0.017678577,1.7801,0.0,0.025677392908382866
ZBTB40,0.16242817,2.1657486,0.0,0.22348841975814715
EPHA8,0.19890921,2.1806722,0.0,0.26617749538839924
C1QA,0.00024690563,1.1361175,0.0,0.0003607296577167452
C1QC,0.00018946429,1.2413155,0.0,0.00026234884197581473
C1QB,7.004062e-05,1.034064,0.0,0.00010657921705267473
EPHB2,0.37464625,2.376537,0.0,0.4581922525107604
LACTBL1,0.001255937,1.4164445,0.0,0.0018528386964541915
TEX46,0.009031372,1.5723299,0.0,0.013256814921090387
KDM1A,3.683909,4.5565233,1.6201782,1.0
LUZP1,1.9397047,3.4178655,0.0,0.9887681902029104
HTR1D,0.53619814,2.8951733,0.0,0.5335027669604427
HNRNPR,0.99861854,2.8213289,0.0,0.846730887476942
ZNF436,0.19248098,2.9159873,0.0,0.24158229145316662
TCEA3,0.006632307,1.7504306,0.0,0.00924779667964747
ASAP3,0.9047101,2.7273436,0.0,0.8132568149210904
E2F2,0.30986372,2.5837831,0.0,0.3736093461774954
ID3,1.9280137,4.7027335,0.0,0.9794056159048985
ELOA,1.2893947,3.1268196,0.0,0.9243779463004714
PITHD1,2.0024724,3.4409146,0.0,0.9930641524902644
GALE,0.8710881,3.394125,0.0,0.779200655872105
HMGCL,0.9779012,3.090476,0.0,0.8196187743390039
FUCA1,0.5873235,2.811353,0.0,0.624423037507686
CNR2,0.00015484427,1.107646,0.0,0.0002295552367288379
PNRC2,2.4369872,3.9611607,0.0,0.998524287763886
SRSF10,0.8178566,2.5373864,0.0,0.7703463824554212
MYOM3,0.018713463,1.8766681,0.0,0.027726993236318918
IL22RA1,0.004854907,2.0993152,0.0,0.007468743594998975
IFNLR1,0.052476075,1.8361036,0.0,0.07778643164582906
GRHL3,0.016831085,1.7555163,0.0,0.025431440869030538
STPG1,0.5645284,2.757252,0.0,0.5989670014347203
NIPAL3,0.2972403,2.3019052,0.0,0.37369952859192457
RCAN3,0.80965626,3.0105517,0.0,0.7602377536380406
NCMAP,0.011153439,1.839337,0.0,0.016659151465464234
SRRM1,2.8642747,3.864541,0.0,0.9998934207829473
CLIC4,3.9008038,5.3993316,1.102286,1.0
RUNX3,0.012776192,1.6259938,0.0,0.018757942201270753
SYF2,1.5853002,3.4532788,0.0,0.970190612830498
RSRP1,1.6070892,4.013856,0.0,0.9669194507071122
RHD,0.001462467,1.4697995,0.0,0.002115187538430006
TMEM50A,2.4101136,3.609331,0.0,0.9990489854478377
RHCE,0.008574649,1.6656828,0.0,0.012691125230580037
MACO1,1.152591,3.0430574,0.0,0.89551137528182
LDLRAP1,0.98220706,2.8031425,0.0,0.8338839926214389
MAN1C1,0.3085679,2.4284546,0.0,0.3870957163353146
SELENON,2.854029,4.1617875,0.0,0.9999426111908178
MTFR1L,0.78627473,2.6448257,0.0,0.7509325681492109
AUNIP,1.3628182,2.985049,0.0,0.9371756507481042
PAQR7,0.4756957,2.415137,0.0,0.5424964131994261
STMN1,2.32936,3.6215167,0.0,0.9965320762451322
PAFAH2,0.3826352,2.4340262,0.0,0.4611436769829883
EXTL1,0.011976807,1.6999124,0.0,0.018233244517319124
SLC30A2,0.007138153,1.786439,0.0,0.01084648493543759
TRIM63,0.0010032824,1.4118557,0.0,0.001565894650543144
PDIK1L,0.30683792,2.1758482,0.0,0.3882598893215823
FAM110D,0.010259738,1.6849526,0.0,0.015552367288378766
C1orf232,0.0009422896,1.6702465,0.0,0.001369133019061283
AL391650.1,0.0002580362,1.4151956,0.0,0.0003361344537815126
ZNF593,1.2575985,3.2037344,0.0,0.9184423037507686
CNKSR1,0.35854152,2.2873857,0.0,0.44234474277515884
CATSPER4,0.037062623,1.9818934,0.0,0.054888296782127484
CEP85,1.6552292,3.3542776,0.0,0.9746423447427751
SH3BGRL3,2.214217,4.073103,0.0,0.9908177905308465
UBXN11,0.4094115,2.6234088,0.0,0.48702602992416477
CD52,0.19213924,2.5889442,0.0,0.25138757942201273
CRYBG2,0.21661839,2.1622567,0.0,0.28829678212748516
ZNF683,0.0009375407,1.3649234,0.0,0.001442918630866981
LIN28A,4.6350365,5.506673,1.4818225,1.0
DHDDS,1.4780927,3.0144982,0.0,0.9556220536995286
ARID1A,1.5347971,3.117241,0.0,0.9598278335724534
PIGV,0.6707917,2.7993705,0.0,0.6759335929493748
ZDHHC18,0.75604755,2.6376204,0.0,0.7366919450707112
SFN,0.12509894,2.9608269,0.0,0.17258454601352735
GPN2,0.64265436,2.6696563,0.0,0.674326706292273
GPATCH3,0.87923723,2.6594188,0.0,0.7973601147776184
NUDC,3.4640577,4.389146,1.112428,1.0
NR0B2,0.00018053874,1.3600111,0.0,0.0002459520393523263
KDF1,0.5719781,2.4611704,0.0,0.6229965156794425
TRNP1,0.14405635,2.028696,0.0,0.20059848329575733
TENT5B,0.74691623,2.8368168,0.0,0.7268620618979299
SLC9A1,1.2251889,3.2717626,0.0,0.912564050010248
WDTC1,1.1814287,2.9676635,0.0,0.8986513629842181
TMEM222,0.7286896,2.6405592,0.0,0.7282065997130559
SYTL1,0.25232598,3.4053133,0.0,0.32086083213773314
MAP3K6,0.2966494,2.252702,0.0,0.37370772699323634
FCN3,0.033555847,2.2224894,0.0,0.045886452141832346
CD164L2,0.036440823,1.7780123,0.0,0.05243697478991596
GPR3,0.3409184,2.488372,0.0,0.4209387169501947
WASF2,0.8036876,2.7803335,0.0,0.7625906948145111
AHDC1,1.0869745,3.373322,0.0,0.8722033203525312
FGR,0.015617475,1.8874348,0.0,0.023480221356835418
IFI6,0.39136744,2.6184242,0.0,0.4511662225865956
FAM76A,0.6919046,2.6643305,0.0,0.69762656282025
STX12,0.37415567,2.324777,0.0,0.45655257224841156
PPP1R8,0.8157144,2.6083674,0.0,0.7726747284279566
THEMIS2,0.64147973,2.8850896,0.0,0.6554293912687026
RPA2,1.326024,3.2777653,0.0,0.9359950809592129
SMPDL3B,1.4183362,3.0898924,0.0,0.9472432875589261
XKR8,0.6128279,2.6928105,0.0,0.6539536790325886
EYA3,1.6147678,3.1769984,0.0,0.9716827218692355
PTAFR,0.07750824,2.3704376,0.0,0.1085960237753638
DNAJC8,2.513814,3.710609,0.0,0.9994261119081779
ATP5IF1,2.1023288,3.5808237,0.0,0.9948923959827833
SESN2,1.1745195,3.9342551,0.0,0.863012912482066
MED18,0.9722652,3.0745492,0.0,0.8226521828243493
PHACTR4,1.5914314,3.0231705,0.0,0.9670752203320353
RCC1,2.3147192,4.5007925,0.0,0.9975732732117237
TRNAU1AP,1.3651528,3.0005913,0.0,0.9417503586800574
TAF12,1.5330168,3.157407,0.0,0.9609756097560975
RAB42,0.3235843,2.5137517,0.0,0.3982783357245337
GMEB1,1.1673386,3.0662694,0.0,0.8784259069481452
YTHDF2,3.1309278,4.726408,0.0,0.9999754047960647
OPRD1,0.21645682,2.0875554,0.0,0.2886657101865136
EPB41,1.3475623,2.880845,0.0,0.938044681287149
TMEM200B,0.09492748,2.0362155,0.0,0.13158434105349456
SRSF4,1.8471235,3.4074762,0.0,0.9899241647878664
MECR,0.7493719,2.664358,0.0,0.7342406230784997
PTPRU,1.1527169,3.993125,0.0,0.8922648083623693
MATN1,0.016565297,1.7988976,0.0,0.023004714080754253
LAPTM5,0.03581694,2.281906,0.0,0.05201885632301701
SDC3,1.6519393,3.3051622,0.0,0.9754211928673908
PUM1,2.5662806,3.7376618,0.0,0.9997376511580242
NKAIN1,1.7562778,3.2202811,0.0,0.9814634146341463
SNRNP40,2.9747484,4.0326114,0.0,0.999934412789506
ZCCHC17,1.3579723,3.1220608,0.0,0.9446197991391678
FABP3,0.825395,4.680944,0.0,0.7484812461569994
SERINC2,1.1941538,2.9852383,0.0,0.9085140397622463
TINAGL1,0.44920775,2.5340111,0.0,0.5051444968231195
HCRTR1,0.0080265915,2.9421513,0.0,0.012084443533510965
PEF1,1.638026,3.2156053,0.0,0.9706907153105144
COL16A1,0.4362475,2.7069085,0.0,0.49918425906948144
ADGRB2,0.8687802,2.9935222,0.0,0.7867103914736626
SPOCD1,0.07837544,1.9577926,0.0,0.10930108628817381
KHDRBS1,2.8041039,3.8174176,0.0,0.9992457470793196
TMEM39B,1.1193577,2.9516835,0.0,0.8880344332855094
KPNA6,2.4119349,3.8280468,0.0,0.999229350276696
TXLNA,2.1322234,3.4918199,0.0,0.9952121336339413
CCDC28B,0.6119152,2.7358396,0.0,0.6510678417708546
IQCC,0.29217997,2.2665842,0.0,0.3704037712646034
DCDC2B,0.0020329694,1.2915297,0.0,0.002853043656486985
TMEM234,0.36836112,2.3479066,0.0,0.45060053289608526
EIF3I,0.33299005,2.219493,0.0,0.41579012092641937
FAM167B,0.13834749,2.1343505,0.0,0.18628407460545193
LCK,1.4463096,3.193147,0.0,0.9432014757122361
HDAC1,2.1480262,3.5017743,0.0,0.9957204345152695
MARCKSL1,4.0360827,4.967328,1.6289513,1.0
TSSK3,0.0014212811,1.2385001,0.0,0.002098790735806518
FAM229A,0.00616172,1.7624164,0.0,0.009239598278335724
BSDC1,1.2055845,3.0484018,0.0,0.9105390448862472
ZBTB8B,0.5463538,2.6089604,0.0,0.5934822709571633
ZBTB8A,0.58918643,2.6394777,0.0,0.6313424882147981
RBBP4,0.34824583,2.20398,0.0,0.4322525107604017
SYNC,0.005409395,1.7505035,0.0,0.008206599713055955
KIAA1522,2.5367954,4.1801915,0.0,0.9994425087108014
YARS,2.4053993,3.6116161,0.0,0.9987866366058619
S100PBP,2.2391376,3.6808515,0.0,0.9975076860012297
FNDC5,0.07326853,2.0909111,0.0,0.10317688050830089
HPCA,0.06299657,1.8382026,0.0,0.09000204960032794
TMEM54,0.35000813,2.4984984,0.0,0.4147653207624513
RNF19B,0.8959145,3.8709652,0.0,0.7940807542529207
AZIN2,0.010523906,1.6346588,0.0,0.015617954498872719
TRIM62,0.07762182,1.9799948,0.0,0.11307235089157615
ZNF362,1.5330755,3.1873507,0.0,0.9553023160483706
A3GALT2,0.00030557127,1.2412506,0.0,0.00046730887476942
PHC2,0.35790437,3.3858294,0.0,0.41386349661815947
ZSCAN20,0.10235796,1.845785,0.0,0.1471858987497438
CSMD2,0.91458863,3.400298,0.0,0.7680508300881328
HMGB4,0.0014131868,1.2987616,0.0,0.0021643779463004715
C1orf94,0.6318066,2.753869,0.0,0.6392211518753843
SMIM12,1.4592328,3.0031402,0.0,0.9547858167657307
GJB5,0.09678054,2.0642588,0.0,0.1317237138757942
GJB4,0.012288253,1.852564,0.0,0.018602172576347612
GJB3,0.06346168,2.0778203,0.0,0.08955933592949375
GJA4,0.1287863,2.5343714,0.0,0.1730190612830498
DLGAP3,0.5401704,2.6093261,0.0,0.5931953269112523
TMEM35B,1.1016934,2.8723273,0.0,0.877466693994671
ZMYM6,0.18539736,2.187219,0.0,0.2548309079729453
ZMYM1,1.4259633,3.24609,0.0,0.9386267677802829
SFPQ,2.3684626,3.6458864,0.0,0.9952777208444353
ZMYM4,2.3071175,3.5866597,0.0,0.9981553597048576
KIAA0319L,1.8025373,3.5152693,0.0,0.9867841770854683
NCDN,0.898594,2.9008443,0.0,0.8035007173601147
TFAP2E,0.006799976,1.7591609,0.0,0.00979708956753433
PSMB2,2.7699351,3.9565353,0.0,0.9997868415658947
C1orf216,0.8776072,3.535118,0.0,0.7851444968231195
CLSPN,1.7515178,3.3109334,0.0,0.9799467103914736
AGO4,0.33739707,2.3712783,0.0,0.4198647263783562
AGO1,2.2694342,3.6284544,0.0,0.9980241852838696
AGO3,0.18403381,2.6105168,0.0,0.24946915351506457
TEKT2,0.08750681,2.9323134,0.0,0.12220536995285919
ADPRHL2,1.2889361,3.0129046,0.0,0.9292477966796475
COL8A2,0.20523745,2.4613612,0.0,0.26804673088747694
TRAPPC3,1.3815202,2.97225,0.0,0.9458167657306825
MAP7D1,1.8445953,3.5749679,0.0,0.9815535970485755
