target,reference,feature,target_mean,reference_mean,percent_change,fold_change,p_value,statistic,fdr
CHMP3,non-targeting,PIK3R3,0.8295193,0.9587552,-0.134795531630516,0.8652044534683228,1.77282181928e-05,20679965.0,0.0005245927740196
CHMP3,non-targeting,LRRC41,3.765923,3.9594743,-0.0488830804824829,0.9511169195175172,0.0037637796466705,21186996.0,0.0453549106803441
CHMP3,non-targeting,UQCRH,0.30565387,0.25931227,0.1787096261978149,1.178709626197815,0.0025611483148471,23238319.5,0.0338837710613471
CHMP3,non-targeting,MKNK1,1.0111815,1.1332533,-0.1077180728316307,0.8922819495201111,0.0003235790782315,20934699.5,0.0063260269619672
CHMP3,non-targeting,EFCAB14,5.218109,5.6593857,-0.0779725164175033,0.9220274686813354,1.11900516079e-05,20615160.0,0.0003483914006417
CHMP3,non-targeting,CMPK1,3.511384,3.930098,-0.1065403595566749,0.8934596180915833,2.7622227998979753e-10,19881526.5,2.100125661150353e-08
CHMP3,non-targeting,FOXD2,0.0016971073,0.00037314772,3.548084259033203,4.548084259033203,0.0031970629915362,22340940.5,0.0399522386556364
CHMP3,non-targeting,FAF1,6.0198445,6.4856944,-0.0718272924423217,0.9281727075576782,1.9110270740485764e-07,20303541.0,8.909584708302801e-06
CHMP3,non-targeting,OSBPL9,9.234315,8.861047,0.0421246103942394,1.042124629020691,0.000506833355961,23624290.5,0.0091745565436287
CHMP3,non-targeting,RAB3B,1.9979237,1.7923379,0.1147026121616363,1.114702582359314,1.36182196152e-05,23955613.0,0.0004150664373635
CHMP3,non-targeting,PRPF38A,10.248684,10.673286,-0.0397817976772785,0.9602181911468506,0.0005205399682764,20968015.5,0.0093645399268048
CHMP3,non-targeting,COA7,2.7545013,2.5010214,0.1013505756855011,1.1013505458831787,1.5988876372870885e-06,24128969.5,6.15323296767e-05
CHMP3,non-targeting,ZYG11A,0.2455428,0.19122784,0.2840326726436615,1.284032702445984,1.5679086694e-05,23530254.5,0.0004694897108796
CHMP3,non-targeting,CZIB,4.684869,4.3558364,0.0755382850766182,1.0755382776260376,0.0002093736028317,23712342.5,0.0043661761697781
CHMP3,non-targeting,MAGOH,3.5084677,3.3108733,0.059680450707674,1.059680461883545,0.0004980489571268,23626039.0,0.0090420419186751
CHMP3,non-targeting,LRP8,10.887529,11.440214,-0.0483107008039951,0.9516893029212952,9.26092597374e-05,20800074.5,0.0021756437318785
CHMP3,non-targeting,NDC1,12.374695,13.233454,-0.0648930296301841,0.9351069927215576,5.085172104363791e-10,19917869.5,3.7581897532178203e-08
CHMP3,non-targeting,TMEM59,4.3579593,4.851116,-0.1016584411263465,0.8983415365219116,1.3201265303994214e-10,19838195.5,1.0617387753390364e-08
CHMP3,non-targeting,PCSK9,0.56522393,0.45295292,0.2478646337985992,1.2478646039962769,4.472007655033356e-06,23864723.0,0.0001552494208967
CHMP3,non-targeting,PLPP3,8.896954,8.127277,0.0947028324007988,1.0947028398513794,1.5151164614254192e-08,24458873.5,8.619668226108111e-07
CHMP3,non-targeting,PRKAA2,0.462967,0.40530416,0.1422705501317978,1.142270565032959,0.0016097597949858,23381261.0,0.0235282595742479
CHMP3,non-targeting,FYB2,0.048034787,0.026040008,0.844653308391571,1.8446532487869265,5.1286104744920254e-08,22992998.0,2.687689199385966e-06
CHMP3,non-targeting,DAB1,1.5472608,1.3556001,0.1413843482732772,1.1413843631744385,8.89546637735936e-07,24162707.5,3.62556429446e-05
CHMP3,non-targeting,MYSM1,8.906504,7.7911425,0.1431576013565063,1.1431576013565063,1.6083247120811109e-18,25652593.0,2.8677032341643477e-16
CHMP3,non-targeting,JUN,1.1578503,0.83393824,0.3884124755859375,1.3884124755859375,1.3540008536376279e-12,24888198.0,1.4069158295269147e-10
CHMP3,non-targeting,HOOK1,6.38839,7.098579,-0.1000466272234916,0.8999533653259277,1.4224941855754036e-11,19711724.0,1.312178309959352e-09
CHMP3,non-targeting,L1TD1,77.81622,80.419266,-0.0323683954775333,0.9676315784454346,3.3588084872303444e-08,20183543.5,1.8236413648385771e-06
CHMP3,non-targeting,USP1,10.914263,11.293209,-0.0335552357137203,0.9664447903633118,0.0017581075279962,21098645.0,0.0251874675960158
CHMP3,non-targeting,FOXD3,0.9153378,1.0116967,-0.0952448472380638,0.904755175113678,0.001862114391919,21126547.5,0.0264055123183502
CHMP3,non-targeting,ALG6,3.4544995,3.8260324,-0.0971065759658813,0.9028934240341188,8.826930679942696e-08,20249439.5,4.430619286323264e-06
CHMP3,non-targeting,PGM1,5.759873,5.3619914,0.0742040574550628,1.0742040872573853,7.84608113584e-05,23804732.5,0.0018874021678569
CHMP3,non-targeting,ROR1,16.20635,15.4043045,0.0520663447678089,1.0520663261413574,8.48078599174e-05,23797603.0,0.0020191284004571
CHMP3,non-targeting,CACHD1,3.3562844,2.909562,0.1535359174013137,1.1535359621047974,5.058002958035078e-13,25056564.0,5.508957438630977e-11
CHMP3,non-targeting,JAK1,1.4082024,1.7865568,-0.2117785513401031,0.7882214188575745,3.5482840123091717e-20,18782647.0,7.257123862279392e-18
CHMP3,non-targeting,AK4,13.51844,21.394127,-0.3681237697601318,0.6318762302398682,1.3290134913450716e-216,10283613.5,7.067224683387912e-213
CHMP3,non-targeting,LEPROT,1.299206,1.1911944,0.0906750410795211,1.0906749963760376,0.0022042383239219,23457134.5,0.0301064588999979
CHMP3,non-targeting,WDR78,0.05912896,0.042772297,0.3824125230312347,1.3824125528335571,0.0032167744199706,22760240.5,0.0401818996221285
CHMP3,non-targeting,SERBP1,42.481956,41.00606,0.0359921157360076,1.03599214553833,2.5025873076757304e-09,24574133.5,1.6640970521347857e-07
CHMP3,non-targeting,ANKRD13C,0.5562325,0.6346959,-0.1236235797405242,0.8763764500617981,0.0006789420142048,21050262.0,0.0116862829558492
CHMP3,non-targeting,CTH,3.3513973,2.8496728,0.1760638952255249,1.176063895225525,5.2689919846925065e-14,25171511.5,6.359370833327138e-12
CHMP3,non-targeting,NEGR1,0.093442485,0.13445342,-0.3050196170806885,0.6949803829193115,3.24951127529e-05,21249055.5,0.0008861412346493
CHMP3,non-targeting,AK5,0.24017519,0.2793518,-0.1402411311864853,0.8597588539123535,0.003077990626471,21360227.0,0.0388395362491184
CHMP3,non-targeting,AC118549.1,2.8001356,3.0236454,-0.0739206373691558,0.9260793924331664,3.49572847869e-05,20712515.5,0.0009427620956849
CHMP3,non-targeting,USP33,4.299299,4.9372225,-0.1292070001363754,0.8707929849624634,1.1551426221276034e-16,19125936.5,1.7759335551077442e-14
CHMP3,non-targeting,ADGRL4,0.038141202,0.059681177,-0.3609173893928528,0.6390826106071472,0.0009175597753842,21702883.0,0.0149481715074309
CHMP3,non-targeting,LPAR3,2.9426453,2.699122,0.0902231782674789,1.09022319316864,0.0003473526323064,23662204.5,0.0067153053428779
CHMP3,non-targeting,SYDE2,1.0832477,0.95296484,0.1367131471633911,1.1367131471633911,2.40729784489e-05,23884073.0,0.0006852006460293
CHMP3,non-targeting,BCL10,4.041915,3.7633326,0.0740254372358322,1.0740253925323486,9.99658238758e-05,23782389.5,0.0023159688565813
CHMP3,non-targeting,DDAH1,3.6971753,3.1791713,0.1629367768764495,1.162936806678772,3.464160713908903e-14,25192660.0,4.28399628642086e-12
CHMP3,non-targeting,CCN1,2.4336116,1.6785867,0.4497979879379272,1.4497979879379272,3.581744627367256e-28,26475838.5,1.1647112025683452e-25
CHMP3,non-targeting,HS2ST1,2.7406652,3.0014384,-0.0868827402591705,0.913117289543152,1.0361462871381369e-06,20427261.0,4.1685636118e-05
CHMP3,non-targeting,LMO4,10.3896675,11.613836,-0.105406068265438,0.8945939540863037,3.5230917399855513e-16,19177062.0,5.2382811397153587e-14
CHMP3,non-targeting,GTF2B,1.8436716,1.6989068,0.0852105468511581,1.0852105617523191,0.0013895954374252,23514185.5,0.0208808888868423
CHMP3,non-targeting,RBMXL1,3.9982295,3.6280565,0.1020306497812271,1.102030634880066,1.5556122350301624e-06,24131557.0,6.00460882072e-05
CHMP3,non-targeting,LRRC8C,0.48831734,0.41828412,0.1674297899007797,1.167429804801941,9.19788328944e-05,23636262.5,0.0021625192441246
CHMP3,non-targeting,ZNF326,8.694177,8.259224,0.0526626631617546,1.0526626110076904,8.82797494055e-05,23793910.5,0.0020902276967675
CHMP3,non-targeting,ZNF644,25.093441,22.872795,0.0970867723226547,1.097086787223816,1.9496693011053976e-22,26020631.0,4.554266274416743e-20
CHMP3,non-targeting,MTF2,6.5353475,6.883464,-0.0505728535354137,0.9494271278381348,0.0002875686302212,20908256.5,0.0057121960386729
CHMP3,non-targeting,TMED5,4.627794,4.837428,-0.0433358997106552,0.9566640853881836,0.0030872638503467,21163420.5,0.038935358826917
CHMP3,non-targeting,DNTTIP2,19.403273,18.383648,0.0554636754095554,1.0554636716842651,1.0034377428588504e-08,24485755.0,5.959971876113014e-07
CHMP3,non-targeting,GCLM,2.0559123,1.8726228,0.0978784412145614,1.0978784561157229,0.000113057191962,23769019.0,0.0025621384189952
CHMP3,non-targeting,ALG14,0.64994836,0.7556276,-0.139856219291687,0.860143780708313,6.20264988132e-05,20810660.5,0.0015412851821645
