gene,mean,max,min,nonzero_fraction
KCNAB2,0.3606254,2.3978953,0.0,0.4166843672748144
CHD5,0.053438265,1.9459102,0.0,0.07242636923619239
RNF207,0.011066385,1.0986123,0.0,0.01578592959827905
ICMT,2.6272051,4.634729,0.0,0.9994396062782174
HES3,0.0003106538,1.0986123,0.0,0.0004428918123765665
GPR153,0.11129633,1.9459102,0.0,0.14965675884540816
ACOT7,1.9105047,3.6635616,0.0,0.9869708459685547
HES2,0.0044946433,1.609438,0.0,0.006376738237380973
ESPN,0.0007385112,1.0986123,0.0,0.0010575171846542507
TNFRSF25,0.3851307,2.9957323,0.0,0.4423314186547839
PLEKHG5,0.6945793,2.9957323,0.0,0.6692592408472792
NOL9,0.92424375,3.0910425,0.0,0.8102208583966413
TAS1R1,0.002792594,1.3862944,0.0,0.0039317946608940085
ZBTB48,0.59000516,2.6390574,0.0,0.6229499306286804
KLHL21,1.2010653,3.713572,0.0,0.883695706209072
PHF13,1.5618303,3.7612002,0.0,0.9661730080036878
THAP3,0.5531543,2.5649493,0.0,0.591870675590786
DNAJC11,2.659106,4.9698133,0.0,0.9995571081876234
CAMTA1,2.6481118,4.6151204,0.0,0.9997966313106434
VAMP3,1.4814388,3.465736,0.0,0.9593262621286827
PER3,0.40804753,2.7725887,0.0,0.45847437328548896
UTS2,0.0017280444,1.7917595,0.0,0.00238619262178395
TNFRSF9,0.0012806243,1.3862944,0.0,0.0017354128158428728
ERRFI1,1.6531562,3.9512436,0.0,0.9489815747967443
SLC45A1,0.11613484,1.9459102,0.0,0.15361566933154971
RERE,2.8866584,5.1474943,0.0,0.9998553822653464
ENO1,3.9696908,5.8636312,1.0986123,1.0
CA6,0.0005125753,2.3978953,0.0,0.0007185693690599396
SLC2A7,7.488938e-05,1.609438,0.0,9.942469257433126e-05
SLC2A5,0.0061065615,1.3862944,0.0,0.008428502347778536
GPR157,0.068264745,1.9459102,0.0,0.09373940788076268
H6PD,0.09347876,1.7917595,0.0,0.1272952416245995
SPSB1,0.41029474,2.9957323,0.0,0.45493123878647646
SLC25A33,2.063341,3.8918204,0.0,0.9935328756784605
TMEM201,1.6573784,3.8066626,0.0,0.9740004428918124
PIK3CD,0.85781765,3.0445225,0.0,0.751967027156499
CLSTN1,1.6827278,3.988984,0.0,0.9783480135398354
CTNNBIP1,1.7419212,3.8066626,0.0,0.9801060228767179
LZIC,1.8407557,3.6635616,0.0,0.9843180143985032
NMNAT1,0.42503107,2.4849067,0.0,0.470387259177577
RBP7,0.27712798,2.7080503,0.0,0.3248656636824195
UBE4B,1.2806742,3.9318256,0.0,0.9248439710222214
KIF1B,2.5802464,4.9904327,0.0,0.9922087195455388
PGD,1.577165,4.0073333,0.0,0.9637235451229929
CENPS,1.2332658,3.1354942,0.0,0.9085563986568628
CORT,0.014501265,1.0986123,0.0,0.020770722139619384
DFFA,2.330439,4.477337,0.0,0.997916600760147
PEX14,0.60774904,2.7080503,0.0,0.629643020160616
CASZ1,0.4245515,2.5649493,0.0,0.46843491975975377
C1orf127,0.012763657,1.7917595,0.0,0.01793259909704302
MASP2,0.025085876,2.7080503,0.0,0.03453652275695634
SRM,3.3594446,5.117994,0.0,0.9999774034789604
EXOSC10,1.869968,4.3694477,0.0,0.9898812778784578
MTOR,1.975441,3.988984,0.0,0.9927419974420738
ANGPTL7,9.872863e-05,3.3672957,0.0,9.038608415848296e-05
UBIAD1,0.27802125,2.3978953,0.0,0.34647697640471276
DISP3,0.1801215,1.9459102,0.0,0.23366158546230223
FBXO2,1.0324404,3.3322046,0.0,0.8391805597610192
FBXO44,0.708928,2.8332133,0.0,0.6942555124213076
FBXO6,0.01533604,1.3862944,0.0,0.021403424728728766
MAD2L2,4.075573,5.7004437,1.0986123,1.0
DRAXIN,1.4322791,3.6888795,0.0,0.9413846244232238
AGTRAP,2.1664813,3.988984,0.0,0.9967325430576709
C1orf167,0.03500336,2.1972246,0.0,0.048663867710927226
MTHFR,0.91479737,3.218876,0.0,0.7901777442344976
CLCN6,1.0127898,3.3672957,0.0,0.8344126938216592
NPPA,4.0723062e-05,0.6931472,0.0,5.875095470301392e-05
NPPB,0.0008739287,2.7080503,0.0,0.001071075097278023
KIAA2013,1.5697117,3.4339871,0.0,0.970149995706661
PLOD1,1.1055514,3.0445225,0.0,0.8731838046214405
MFN2,1.0371728,3.3322046,0.0,0.8569911376444482
MIIP,0.99697554,3.3322046,0.0,0.8339381668798271
TNFRSF8,0.50817823,2.7725887,0.0,0.542714203721195
TNFRSF1B,0.053108603,1.7917595,0.0,0.07359234972183683
VPS13D,0.82807755,3.2580965,0.0,0.760187641510713
DHRS3,0.841825,3.0910425,0.0,0.7501321896480818
AADACL4,0.00073957583,1.0986123,0.0,0.0010484785762384023
AADACL3,0.026788948,2.7080503,0.0,0.03519182186710534
C1orf158,0.00089774356,1.609438,0.0,0.0012654051782187614
PRAMEF12,0.00022509329,4.634729,0.0,0.0002937547735150696
PRAMEF1,8.3278566e-05,2.4849067,0.0,0.00010846330099017955
PRAMEF11,9.397633e-05,0.6931472,0.0,0.00013557912623772444
PRAMEF2,2.19278e-05,0.6931472,0.0,3.1635129455469034e-05
PRAMEF10,9.7108874e-05,0.6931472,0.0,0.0001400984304456486
PRAMEF6,9.397629e-06,0.6931472,0.0,1.3557912623772444e-05
PRAMEF27,2.8192886e-05,0.6931472,0.0,4.067373787131733e-05
HNRNPCL2,2.5060344e-05,0.6931472,0.0,3.6154433663393186e-05
PRAMEF13,2.2936254e-05,1.609438,0.0,2.7115825247544888e-05
PRAMEF18,7.204851e-05,0.6931472,0.0,0.0001039439967822554
PRAMEF15,2.5060344e-05,0.6931472,0.0,3.6154433663393186e-05
PRAMEF14,0.00011903669,0.6931472,0.0,0.00017173355990111763
PRAMEF19,2.8192886e-05,0.6931472,0.0,4.067373787131733e-05
PRAMEF20,2.8192886e-05,0.6931472,0.0,4.067373787131733e-05
LRRC38,0.027463641,1.7917595,0.0,0.03754637935943382
PDPN,2.8215003,5.26269,0.0,0.9994124904529699
PRDM2,0.47583398,2.4849067,0.0,0.5369611294645077
KAZN,0.52069503,2.7080503,0.0,0.5453534773786228
TMEM51,0.29935026,2.1972246,0.0,0.3691548449200761
FHAD1,0.07916548,2.1972246,0.0,0.10675500399958422
EFHD2,1.6059943,3.9318256,0.0,0.9656894424534399
CTRC,0.0016637963,1.0986123,0.0,0.002318403058665088
CELA2A,6.8915964e-05,0.6931472,0.0,9.942469257433126e-05
CELA2B,0.00047484582,1.0986123,0.0,0.0006824149353965464
CASP9,0.71007854,2.7725887,0.0,0.701142932034184
DNAJC16,0.31318387,2.3025851,0.0,0.3806881092586985
AGMAT,0.8564838,2.8332133,0.0,0.7633827895857154
DDI2,1.3882995,3.7841897,0.0,0.9385013083385682
PLEKHM2,0.85096186,2.8903718,0.0,0.778956311886222
SLC25A34,0.013726244,1.3862944,0.0,0.019387815051994595
TMEM82,0.021178016,1.609438,0.0,0.030139239762646142
FBLIM1,0.79940695,2.944439,0.0,0.7391683576396578
UQCRHL,0.015664568,1.609438,0.0,0.02204968523046192
SPEN,1.7613479,3.9512436,0.0,0.9827724123593932
ZBTB17,0.76107955,2.8903718,0.0,0.7240738815851911
SRARP,0.0030224174,2.5649493,0.0,0.004184875696537761
HSPB7,0.005218243,1.3862944,0.0,0.007289637687381651
CLCNKA,0.01860242,1.3862944,0.0,0.0263882172700691
CLCNKB,0.013436018,1.3862944,0.0,0.019216081492093477
FAM131C,0.005551039,1.0986123,0.0,0.007944936797530652
EPHA2,1.3737124,3.9318256,0.0,0.9254766736113308
ARHGEF19,0.65959066,3.0445225,0.0,0.6634700121569284
CPLANE2,0.08739644,1.9459102,0.0,0.11951751908276202
FBXO42,1.2013961,3.637586,0.0,0.9053115382355732
SZRD1,2.100023,3.9512436,0.0,0.9957970470866305
SPATA21,0.0034234403,1.0986123,0.0,0.004912483674013549
NECAP2,1.1124585,3.1780539,0.0,0.8651213659145038
NBPF1,0.033228986,1.609438,0.0,0.04696912863295567
CROCC,1.0109156,3.871201,0.0,0.8373592801652258
MFAP2,3.3548508,5.3565865,0.0,0.9999819227831683
ATP13A2,0.65589815,2.8332133,0.0,0.6687033664297045
SDHB,2.4620702,4.4308167,0.0,0.9989560407279695
PADI2,0.32175255,2.8332133,0.0,0.370054186457453
PADI1,0.016739337,1.7917595,0.0,0.022754696686898085
PADI3,0.024744175,1.7917595,0.0,0.03479864240101594
PADI4,0.0040845554,1.3862944,0.0,0.005798267298766682
PADI6,0.0007641652,1.0986123,0.0,0.0010575171846542507
RCC2,1.9331179,4.543295,0.0,0.9891536699009821
ARHGEF10L,0.9490561,3.295837,0.0,0.8082911154998577
ACTL8,0.27372792,3.6888795,0.0,0.3128171986640937
IGSF21,1.3250179,3.3672957,0.0,0.9100794041749333
KLHDC7A,0.7137323,3.295837,0.0,0.6657432221735141
PAX7,0.0029559473,3.1354942,0.0,0.004221030130201154
TAS1R2,6.5783424e-05,0.6931472,0.0,9.490538836640711e-05
ALDH4A1,0.7774712,2.6390574,0.0,0.7437735286275325
IFFO2,0.5672549,3.295837,0.0,0.5926299186977173
UBR4,2.7813737,5.09375,0.0,0.9997469189643563
EMC1,1.5552341,3.6888795,0.0,0.9637822960776958
MRTO4,0.8060622,2.8332133,0.0,0.7525364594866975
AKR7A2,0.95854217,2.7725887,0.0,0.834724525812006
SLC66A1,0.58943415,2.5649493,0.0,0.6200349794145693
CAPZB,2.2220044,4.5108595,0.0,0.9963845566336607
MICOS10,2.9223685,4.644391,0.0,0.9999186525242574
NBL1,0.5202788,3.3672957,0.0,0.5442462478476814
HTR6,0.023395969,1.609438,0.0,0.03244860421289538
TMCO4,0.2134738,2.1972246,0.0,0.2685596525558925
RNF186,0.00035557392,1.0986123,0.0,0.0004971234628716563
OTUD3,0.95196974,2.9957323,0.0,0.8277964324612582
PLA2G2E,0.0001665571,2.0794415,0.0,0.0002169266019803591
PLA2G2A,0.050424423,2.8332133,0.0,0.06653771585326723
PLA2G5,0.0025222197,2.8332133,0.0,0.0034979414569332908
PLA2G2D,0.00010337396,0.6931472,0.0,0.00014913703886149687
PLA2G2F,5.951833e-05,0.6931472,0.0,8.586677995055882e-05
PLA2G2C,0.0015665654,1.3862944,0.0,0.0022370555829224533
UBXN10,0.19909176,2.7080503,0.0,0.2488554862093432
VWA5B1,0.045520984,1.609438,0.0,0.06343747316663126
CAMK2N1,0.53402865,3.7612002,0.0,0.5622195206825957
MUL1,0.9194849,2.9957323,0.0,0.8081284205483724
FAM43B,0.043308895,1.9459102,0.0,0.059546352243608575
CDA,0.4268956,2.8903718,0.0,0.45894438092311307
PINK1,1.0429043,3.3322046,0.0,0.8344804833847781
DDOST,2.31571,4.0943446,0.0,0.9980747764074243
KIF17,0.59981483,2.8903718,0.0,0.5985908809479693
SH2D5,0.2703565,2.0794415,0.0,0.3368373005292105
HP1BP3,0.8135926,2.8903718,0.0,0.7565360437107103
EIF4G3,1.9813281,4.3820267,0.0,0.988028363153209
ECE1,1.7479974,3.9318256,0.0,0.9806664165985005
NBPF3,0.11566183,1.7917595,0.0,0.1561238831669476
ALPL,3.0824418,5.209486,0.0,0.9999638455663367
RAP1GAP,0.25845253,2.1972246,0.0,0.32374035693464637
USP48,2.0723357,4.394449,0.0,0.996126956293809
HSPG2,0.7371456,3.2580965,0.0,0.7102990423594383
CELA3B,0.00028819373,0.6931472,0.0,0.0004157759871290216
CELA3A,0.00010337396,0.6931472,0.0,0.00014913703886149687
WNT4,0.018362936,1.9459102,0.0,0.025389451040117864
ZBTB40,0.17249353,2.1972246,0.0,0.2240354674994238
EPHA8,0.20646964,1.9459102,0.0,0.26484930380118676
C1QA,0.00032868126,1.0986123,0.0,0.00046096902920826307
C1QC,0.00017412232,1.0986123,0.0,0.00024856173143582815
C1QB,8.1446145e-05,0.6931472,0.0,0.00011750190940602784
EPHB2,0.38696635,2.6390574,0.0,0.45461940679612967
LACTBL1,0.0013844689,1.0986123,0.0,0.001920704288367763
TEX46,0.009347462,1.0986123,0.0,0.01331387019654454
KDM1A,3.670757,5.4293456,0.0,0.9993221043688114
LUZP1,1.9479668,4.2341065,0.0,0.98843961983613
HTR1D,0.5707715,3.8066626,0.0,0.5394286695620343
HNRNPR,1.0195434,3.3322046,0.0,0.8466464503125098
ZNF436,0.20325229,2.3025851,0.0,0.24462541747072622
TCEA3,0.006740658,2.0794415,0.0,0.009422749273521849
ASAP3,0.92287844,2.944439,0.0,0.810650192296394
E2F2,0.31443584,2.3978953,0.0,0.3722731648235438
ID3,1.9179299,4.89784,0.0,0.977304054267805
ELOA,1.3038249,3.637586,0.0,0.9240169383521712
PITHD1,2.0037515,4.0073333,0.0,0.9926968043999945
GALE,0.9000701,2.944439,0.0,0.7812295219028078
HMGCL,0.9966765,3.1780539,0.0,0.818635802831796
FUCA1,0.61178046,2.7725887,0.0,0.6285222327170509
CNR2,0.00017412228,1.0986123,0.0,0.00024856173143582815
PNRC2,2.4368627,4.7004805,0.0,0.9984363207440582
SRSF10,0.83663017,2.7725887,0.0,0.7679020937936395
MYOM3,0.020474494,1.609438,0.0,0.027811798095565207
IL22RA1,0.005294657,1.609438,0.0,0.007569834548272948
IFNLR1,0.05595559,1.609438,0.0,0.07808453810451343
GRHL3,0.01897461,1.9459102,0.0,0.02607186597551441
STPG1,0.5913806,2.5649493,0.0,0.6008776488771789
NIPAL3,0.3137377,2.1972246,0.0,0.3755903341121601
RCAN3,0.8416022,3.0910425,0.0,0.7632517297636856
NCMAP,0.0124048125,2.1972246,0.0,0.017295377203725714
SRRM1,2.8596056,4.983607,0.0,0.9998915366990099
CLIC4,3.888397,6.1862087,0.6931472,1.0
RUNX3,0.013355147,1.3862944,0.0,0.018800305504964455
SYF2,1.6015995,3.4011974,0.0,0.9704030767423047
RSRP1,1.6127013,4.3694477,0.0,0.9668554229390843
RHD,0.0014929816,1.3862944,0.0,0.0021150343693085013
TMEM50A,2.4084036,4.356709,0.0,0.9991006584626231
RHCE,0.00904185,1.3862944,0.0,0.012830304646296656
MACO1,1.1710567,3.3322046,0.0,0.8950843528130409
LDLRAP1,1.011024,2.9957323,0.0,0.8351583790159667
MAN1C1,0.32577887,2.3978953,0.0,0.3892928644705861
SELENON,2.850923,4.6821313,0.0,0.999936729741089
MTFR1L,0.8172223,2.8903718,0.0,0.7541453317847184
AUNIP,1.3762931,3.4339871,0.0,0.9358123223348533
PAQR7,0.49311712,2.7080503,0.0,0.5407980187370353
STMN1,2.3432257,4.158883,0.0,0.9967280237534629
PAFAH2,0.40565863,2.3025851,0.0,0.46163788623103585
EXTL1,0.012762846,1.3862944,0.0,0.01821731526214224
SLC30A2,0.008038804,1.7917595,0.0,0.011049698788374541
TRIM63,0.001167024,1.0986123,0.0,0.0016043529938130725
PDIK1L,0.31858653,2.3978953,0.0,0.3863733939522671
FAM110D,0.011244167,1.3862944,0.0,0.016029972025506954
C1orf232,0.0009314898,1.3862944,0.0,0.0012970403076742304
AL391650.1,0.00021407746,1.0986123,0.0,0.00029827407772299374
ZNF593,1.272514,3.218876,0.0,0.9146936137712238
CNKSR1,0.37841573,2.4849067,0.0,0.44284210003027935
CATSPER4,0.03979474,1.609438,0.0,0.05481464073791199
CEP85,1.6623437,3.7376697,0.0,0.9739552498497331
SH3BGRL3,2.232111,4.26268,0.0,0.993740763672025
UBXN11,0.43036914,2.7080503,0.0,0.48380055406669586
CD52,0.20595838,2.7080503,0.0,0.2566015736217252
CRYBG2,0.2242425,2.0794415,0.0,0.28388461312496327
ZNF683,0.0010385285,1.0986123,0.0,0.0014506966507436515
LIN28A,4.625998,6.768493,1.609438,1.0
DHDDS,1.4980246,3.713572,0.0,0.9562621738757101
ARID1A,1.5589278,3.9702919,0.0,0.9605735900900697
PIGV,0.6825289,2.7080503,0.0,0.6749400062366399
ZDHHC18,0.7773862,2.8332133,0.0,0.7365561998074777
SFN,0.13530877,2.6390574,0.0,0.1759048776850316
GPN2,0.6621921,2.6390574,0.0,0.6732723829839158
GPATCH3,0.9035575,2.8332133,0.0,0.7976571926986121
NUDC,3.456611,5.4510384,0.6931472,1.0
NR0B2,0.0001665571,1.0986123,0.0,0.0002350038188120557
KDF1,0.59868866,2.5649493,0.0,0.6255485305482368
TRNP1,0.1496472,1.9459102,0.0,0.19763821162093884
TENT5B,0.76414824,3.0910425,0.0,0.7236716635106859
SLC9A1,1.2425624,3.218876,0.0,0.9119549154212218
WDTC1,1.2114055,3.2580965,0.0,0.901931098688046
TMEM222,0.75079936,2.5649493,0.0,0.7278881743366791
SYTL1,0.2621182,3.1780539,0.0,0.32059492120593114
MAP3K6,0.31174484,2.1972246,0.0,0.37428425519607
FCN3,0.034388717,2.4849067,0.0,0.04558622154533088
CD164L2,0.037301224,1.3862944,0.0,0.05228834968568239
GPR3,0.3564898,2.6390574,0.0,0.42268600326293765
WASF2,0.8333772,2.9957323,0.0,0.7672287174666589
AHDC1,1.117619,3.3322046,0.0,0.874051511029362
FGR,0.016356021,1.609438,0.0,0.022917391638383355
IFI6,0.40900964,2.8903718,0.0,0.4514332973295431
FAM76A,0.71603614,2.6390574,0.0,0.6972970041532406
STX12,0.39700383,2.3978953,0.0,0.45754791592286453
PPP1R8,0.8436094,3.295837,0.0,0.7738540174354757
THEMIS2,0.66703475,3.1780539,0.0,0.65514997311014
RPA2,1.3418342,3.4011974,0.0,0.9357309748591107
SMPDL3B,1.4290909,3.4339871,0.0,0.9458225811554053
XKR8,0.63469774,2.8903718,0.0,0.6546392917346445
EYA3,1.6308184,3.8918204,0.0,0.9719215629561673
PTAFR,0.08317946,2.4849067,0.0,0.10938071974438815
DNAJC8,2.5174422,4.276666,0.0,0.9994170097571777
ATP5IF1,2.104764,3.8918204,0.0,0.9945903928631148
SESN2,1.184669,4.0943446,0.0,0.8611353396031147
MED18,0.99543893,3.1780539,0.0,0.8243798384800676
PHACTR4,1.6099448,3.9318256,0.0,0.9677321679554216
RCC1,2.31432,4.3694477,0.0,0.9975008247730179
TRNAU1AP,1.382192,3.5553482,0.0,0.9419992497955015
TAF12,1.5432061,3.5263605,0.0,0.9605645514816539
RAB42,0.34022513,2.6390574,0.0,0.39762646142999825
GMEB1,1.1947218,3.295837,0.0,0.8793888092989204
YTHDF2,3.1272783,5.081404,0.0,0.9999819227831683
OPRD1,0.22546865,2.1972246,0.0,0.28666850451704456
EPB41,1.3614502,3.912023,0.0,0.9365082951828736
TMEM200B,0.100234866,1.9459102,0.0,0.1335680358651982
SRSF4,1.8584814,4.276666,0.0,0.9898360848363786
MECR,0.7753091,2.8332133,0.0,0.7353902193218332
PTPRU,1.1723126,3.713572,0.0,0.8928382586217026
MATN1,0.01734367,1.609438,0.0,0.023522978402245192
LAPTM5,0.03940294,2.6390574,0.0,0.05354923555969323
SDC3,1.6596996,3.8286414,0.0,0.9749314195586447
PUM1,2.5664053,4.94876,0.0,0.9997062452264849
NKAIN1,1.7594215,3.8286414,0.0,0.9805398760806786
SNRNP40,2.9714227,4.65396,0.0,0.9999276911326732
ZCCHC17,1.3719623,3.6888795,0.0,0.9442137088573843
FABP3,0.8523491,4.644391,0.0,0.7470138697446141
SERINC2,1.2090033,3.4339871,0.0,0.9071328178313667
TINAGL1,0.46492952,2.7080503,0.0,0.5041464616107704
HCRTR1,0.008438234,2.8903718,0.0,0.01201682988887031
PEF1,1.6629667,3.583519,0.0,0.9712481866291865
COL16A1,0.4550384,3.0910425,0.0,0.4971641366095276
ADGRB2,0.8797107,3.295837,0.0,0.7802217170644408
SPOCD1,0.08250372,2.0794415,0.0,0.1099139976409232
KHDRBS1,2.8023114,4.691348,0.0,0.9992769113267321
TMEM39B,1.1370978,3.1354942,0.0,0.8871891283617974
KPNA6,2.4114878,4.4886365,0.0,0.9992181603720292
TXLNA,2.1353269,4.248495,0.0,0.9949474178955408
CCDC28B,0.63805664,2.4849067,0.0,0.6545263091294464
IQCC,0.30558622,2.3025851,0.0,0.3720426803089396
DCDC2B,0.0020927186,1.3862944,0.0,0.002901393301487303
TMEM234,0.3834743,2.4849067,0.0,0.4498470215525618
EIF3I,0.3464879,2.3978953,0.0,0.4147952981159021
FAM167B,0.14054106,1.7917595,0.0,0.18648908813998996
LCK,1.4651122,3.713572,0.0,0.943101960022235
HDAC1,2.1601567,4.0253515,0.0,0.9961179176853932
MARCKSL1,4.0359426,6.115892,1.0986123,1.0
TSSK3,0.0015592359,1.0986123,0.0,0.0022415748871303775
FAM229A,0.0064220815,1.0986123,0.0,0.009214861279957338
BSDC1,1.227685,3.465736,0.0,0.9105539311167653
ZBTB8B,0.5687777,2.6390574,0.0,0.5931586772900445
ZBTB8A,0.60880524,3.0445225,0.0,0.6295661919890814
RBBP4,0.3673958,2.3025851,0.0,0.43457629263398606
SYNC,0.0063162646,1.609438,0.0,0.008735815033917379
KIAA1522,2.5368416,4.564348,0.0,0.9994486448866332
YARS,2.402367,4.276666,0.0,0.9987119983007416
S100PBP,2.241923,4.4426513,0.0,0.9975279405982654
FNDC5,0.0780047,1.9459102,0.0,0.10362764548770072
HPCA,0.06429216,1.609438,0.0,0.08926981601912569
TMEM54,0.36680713,2.5649493,0.0,0.41526982505773413
RNF19B,0.9237712,4.1431346,0.0,0.7968979495916808
AZIN2,0.011320048,1.3862944,0.0,0.0161700704559526
TRIM62,0.08363499,1.7917595,0.0,0.11343001631468819
ZNF362,1.5478653,3.8066626,0.0,0.9550374424353627
A3GALT2,0.00031325404,0.6931472,0.0,0.0004519304207924148
PHC2,0.3748664,3.5553482,0.0,0.42178666172556073
ZSCAN20,0.10956406,1.9459102,0.0,0.14892463156372446
CSMD2,0.941756,3.8501477,0.0,0.7659316771589846
HMGB4,0.0014113619,1.0986123,0.0,0.001956858722031156
C1orf94,0.64608073,2.8903718,0.0,0.6359384109222544
SMIM12,1.4844257,3.5263605,0.0,0.9558147627591256
GJB5,0.1029523,2.3978953,0.0,0.13127222932757274
GJB4,0.013279038,1.609438,0.0,0.01860145611981579
GJB3,0.06748358,1.7917595,0.0,0.08989799930402716
GJA4,0.14385574,2.6390574,0.0,0.17819164561424122
DLGAP3,0.56141955,2.7725887,0.0,0.5898008342635568
TMEM35B,1.113782,3.0445225,0.0,0.8764422229553538
ZMYM6,0.19671333,1.9459102,0.0,0.25562088460860566
ZMYM1,1.4480143,3.7612002,0.0,0.9390526634519349
SFPQ,2.3748534,4.248495,0.0,0.995530408138363
ZMYM4,2.315961,4.727388,0.0,0.998210355533662
KIAA0319L,1.8108612,3.7612002,0.0,0.9866454560655842
NCDN,0.9277207,2.944439,0.0,0.8041333556285675
TFAP2E,0.0069760587,1.3862944,0.0,0.00983852526065087
PSMB2,2.7701442,4.7095304,0.0,0.9998147085274751
C1orf216,0.90028524,3.7376697,0.0,0.7852742991688999
CLSPN,1.7612883,4.0253515,0.0,0.9801150614851337
AGO4,0.35179472,2.3025851,0.0,0.42173243007506567
AGO1,2.2810543,4.1431346,0.0,0.9979934289316816
AGO3,0.19170758,2.5649493,0.0,0.24990848408978952
TEKT2,0.09084365,2.8903718,0.0,0.12076032773994116
ADPRHL2,1.3081864,3.3322046,0.0,0.9293768331427693
COL8A2,0.21494594,2.3978953,0.0,0.26518825161678106
TRAPPC3,1.4065167,3.4339871,0.0,0.9466722103464951
